id;reference_number;species_number;record;sampled_habitat;active_methods;passive_methods;complementary_methods;period;month_start;year_start;month_finish;year_finish;effort_months;country;state;state_abbreviation;municipality;site;latitude;longitude;coordinate_precision;altitude;temperature;precipitation
amp1717;1255;31;co;fo,tp,pp,is,re;as;NA;NA;da,tw,ni; 9;1989; 6;1990;  9;Brazil;São Paulo;BR-SP;Peruíbe;Estação Ecológia Juréia-Itatins;-24,387500;-47,01861;gm; 107;21,69;2087
amp1718;1256;45;co;pp;as;NA;NA;tw,ni; 1;1993;12;1993; 11;Brazil;São Paulo;BR-SP;Ribeirão Branco e Apiaí;Serra de Paranapiacaba;-24,350833;-48,85139;gm; 979;16,99;1368
amp1719;1257;21;co;tp,pp,la,sw,is;as,sb;NA;NA;ni;12;2006;12;2006;  0;Brazil;São Paulo;BR-SP;Luiz Antônio;Estação Ecológica de Jataí;-21,604722;-47,79250;gm; 545;21,69;1370
amp1720;1258; 7;ab;tp,pp,la,sw,is;as,sb;NA;NA;ni;12;2006;12;2006;  0;Brazil;São Paulo;BR-SP;Nova aliança;Nova Itapirema;-21,073333;-49,51889;gms; 476;22,43;1160
amp1721;1258; 7;ab;tp,pp,la,sw,is;as,sb;NA;NA;ni;12;2006;12;2006;  0;Brazil;São Paulo;BR-SP;Nova aliança;Nova Itapirema;-21,073611;-49,51889;gms; 476;22,43;1160
amp1722;1259;31;co;NA;NA;NA;NA;NA;NA;1999;NA;2005;NA;Brazil;São Paulo;BR-SP;Jundiaí;Serra do Japi;-23,230000;-46,93500;NA;1071;17,17;1373
amp1723;1260; 8;co;pp;as;NA;NA;tw,ni; 3;2006;10;2007; 19;Brazil;São Paulo;BR-SP;Assis;Estação Ecológica de Assis;-22,597778;-50,37194;gms; 551;20,67;1205
amp1724;1260;11;co;la;as;NA;NA;tw,ni; 3;2006;10;2007; 19;Brazil;São Paulo;BR-SP;Assis;Floresta Estadual de Assis;-22,590833;-50,42056;gms; 552;20,85;1218
amp1725;1260;15;co;tp;as;NA;NA;tw,ni; 3;2006;10;2007; 19;Brazil;São Paulo;BR-SP;Assis;Floresta Estadual de Assis;-22,572500;-50,41056;gms; 540;20,92;1221
amp1726;1260; 4;co;tp;as;NA;NA;tw,ni; 3;2006;10;2007; 19;Brazil;São Paulo;BR-SP;Assis;Floresta Estadual de Assis;-22,589722;-50,41139;gms; 553;20,81;1215
amp1727;1260; 4;co;tp;as;NA;NA;tw,ni; 3;2006;10;2007; 19;Brazil;São Paulo;BR-SP;Assis;Estação Ecológica de Assis;-22,599722;-50,39444;gms; 585;20,58;1216
amp1728;1260; 7;co;pp;as;NA;NA;tw,ni; 8;2006;10;2007; 14;Brazil;São Paulo;BR-SP;Assis;Estação Ecológica de Assis;-22,611667;-50,39917;gms; 562;20,66;1212
amp1729;1260;13;co;la;as;NA;NA;tw,ni; 8;2006;10;2007; 14;Brazil;São Paulo;BR-SP;Assis;Floresta Estadual de Assis;-22,573611;-50,41278;gms; 540;20,92;1221
amp1730;1260;12;co;tp;as;NA;NA;tw,ni; 8;2006;10;2007; 14;Brazil;São Paulo;BR-SP;Assis;Estação Ecológica de Assis;-22,596667;-50,39667;gms; 585;20,58;1216
amp1731;1261;14;ab;tp,la,sw,os;as,sb;pt;NA;da,tw,ni; 8;2006;12;2008; 28;Brazil;São Paulo;BR-SP;Botucatu;Chácara Jim;-22,893333;-48,50111;gms; 860;18,93;1322
amp1732;1261; 8;ab;pp,sw,is;as,sb;NA;NA;da,tw,ni; 8;2006;12;2008; 28;Brazil;São Paulo;BR-SP;Botucatu;#N/D;-22,778889;-48,56583;gms; 790;19,38;1329
amp1733;1261;21;ab;tp,pp,sw,os;as,sb;pt;NA;da,tw,ni; 8;2006;12;2008; 28;Brazil;São Paulo;BR-SP;Botucatu;Capão Bonito I;-22,887778;-48,50639;gms; 875;18,87;1319
amp1734;1261;20;ab;tp,la,sw,is;as,sb;NA;NA;da,tw,ni; 8;2006;12;2008; 28;Brazil;São Paulo;BR-SP;Botucatu;Capão Bonito II;-22,893056;-48,51167;gms; 842;19,03;1316
amp1735;1261;23;ab;tp,la,sw,is;as,sb;NA;NA;da,tw,ni; 8;2006;12;2008; 28;Brazil;São Paulo;BR-SP;Botucatu;Sítio Campo Verde;-22,877222;-48,51306;gms; 865;18,93;1318
amp1736;1261;19;ab;tp,sw,is;as,sb;NA;NA;da,tw,ni; 8;2006;12;2008; 28;Brazil;São Paulo;BR-SP;Botucatu;Estância Toninho Santi;-22,870000;-48,56028;gms; 831;19,10;1311
amp1737;1261;24;ab;tp,pp,la,sw,is;as,sb;NA;NA;da,tw,ni; 8;2006;12;2008; 28;Brazil;São Paulo;BR-SP;Botucatu;Recanto dos Oliveiras;-22,865278;-48,54972;gms; 869;18,91;1318
amp1738;1261;11;ab;la,is;as,sb;NA;NA;da,tw,ni; 8;2006;12;2008; 28;Brazil;São Paulo;BR-SP;Botucatu;Sítio JB;-22,920556;-48,53917;gms; 807;19,18;1302
amp1739;1261; 8;ab;pp,la,os;as,sb;NA;NA;da,tw,ni; 8;2006;12;2008; 28;Brazil;São Paulo;BR-SP;Botucatu;Fazenda Indiana;-22,893333;-48,38167;gms; 552;20,63;1258
amp1740;1261;13;ab;tp,la,is;as,sb;NA;NA;da,tw,ni; 8;2006;12;2008; 28;Brazil;São Paulo;BR-SP;Botucatu;Fazenda Rincão do Pinhal;-22,993333;-48,49194;gms; 870;18,76;1305
amp1741;1261; 9;ab;la,sw,is;as,sb;NA;NA;da,tw,ni; 8;2006;12;2008; 28;Brazil;São Paulo;BR-SP;São Manuel;Sítio Phoenix;-22,838889;-48,57583;gms; 818;19,19;1315
amp1742;1261;23;ab;tp,pp,la,is,os;as,sb;NA;NA;da,tw,ni; 8;2006;12;2008; 28;Brazil;São Paulo;BR-SP;Pratânia;Sítio Palmeiras da Serra;-22,814167;-48,74139;gms; 704;19,92;1273
amp1743;1261;11;ab;pp,la,sw;as,sb;NA;NA;da,tw,ni; 8;2006;12;2008; 28;Brazil;São Paulo;BR-SP;Itatinga;Fazenda Serra Linda;-23,087500;-48,52667;gms; 883;18,71;1303
amp1744;1261;15;ab;pp,la,sw,is;as,sb;NA;NA;da,tw,ni; 8;2006;12;2008; 28;Brazil;São Paulo;BR-SP;São Manuel;Fazenda da UNESP;-22,778889;-48,56583;gms; 790;19,38;1329
amp1745;1261;21;ab;tp,la,is;as,sb;pt,ar;NA;da,tw,ni; 8;2006;12;2008; 28;Brazil;São Paulo;BR-SP;Borebi;Fazenda Turvinho II;-22,738333;-49,01861;gms; 641;20,30;1214
amp1746;1261;17;ab;tp,la;as,sb;pt,ar;NA;da,tw,ni; 8;2006;12;2008; 28;Brazil;São Paulo;BR-SP;Borebi;Fazenda Turvinho IV;-22,733056;-49,00444;gms; 656;20,20;1216
amp1747;1261; 5;ab;tp;as,sb;pt,ar;NA;da,tw,ni; 8;2006;12;2008; 28;Brazil;São Paulo;BR-SP;Borebi;Fazenda São Luiz;-22,753056;-49,04444;gms; 643;20,30;1216
amp1748;1261;12;ab;tp,os;as,sb;NA;NA;da,tw,ni; 8;2006;12;2008; 28;Brazil;São Paulo;BR-SP;Bauru;Residencial Samambaia;-22,365278;-49,05028;gms; 549;21,48;1178
amp1749;1261;16;ab;pp,la,sw;as,sb;NA;NA;da,tw,ni; 8;2006;12;2008; 28;Brazil;São Paulo;BR-SP;Brotas;Residencial Lagoa Dourada;-22,196667;-47,92111;gms; 740;19,86;1351
amp1750;1261;17;ab;tp,sw;as,sb;NA;NA;da,tw,ni; 8;2006;12;2008; 28;Brazil;São Paulo;BR-SP;Brotas;Fazenda Santa Evangelina;-22,160000;-47,96028;gms; 743;19,89;1364
amp1751;1261;11;ab;pp,sw;as,sb;NA;NA;da,tw,ni; 8;2006;12;2008; 28;Brazil;São Paulo;BR-SP;Brotas;NA;-22,185833;-47,96139;gms; 715;19,97;1349
amp1752;1261;12;ab;tp,pp,sw,is;as,sb;NA;NA;da,tw,ni; 8;2006;12;2008; 28;Brazil;São Paulo;BR-SP;Itirapina;Estação Ecológica de Itirapina;-22,212500;-47,91333;gms; 744;19,82;1355
amp1753;1261;14;ab;pp,la,sw,is,os;as,sb;NA;NA;da,tw,ni; 8;2006;12;2008; 28;Brazil;São Paulo;BR-SP;Águas de Santa Bárbara;Horto Florestal de Santa Bárbara;-22,816111;-49,23611;gms; 631;20,37;1240
amp1754;1261;14;ab;tp,pp,sw,is;as,sb;NA;NA;da,tw,ni; 8;2006;12;2008; 28;Brazil;São Paulo;BR-SP;Águas de Santa Bárbara;Estação Ecológica de Santa Bárbara;-22,790278;-49,24306;gms; 634;20,39;1249
amp1755;1261;19;ab;tp,la,sw,os;as,sb;NA;NA;da,tw,ni; 8;2006;12;2008; 28;Brazil;São Paulo;BR-SP;Botucatu;Dinuci;-22,950833;-48,46000;gms; 846;18,95;1315
amp1756;1262;17;ab;pp,la,sw,is;as,sb;NA;NA;da,tw,ni; 8;2009; 7;2010; 11;Brazil;São Paulo;BR-SP;Bauru;Jardim Botânico Municipal de Bauru;-22,346667;-49,01556;gms; 565;21,29;1158
amp1757;1262; 9;ab;pp,la,is;as,sb;NA;NA;da,tw,ni;11;2010; 8;2011;  9;Brazil;São Paulo;BR-SP;Bauru;Jardim Botânico Municipal de Bauru;-22,346667;-49,01556;gms; 565;21,29;1158
amp1758;1262;14;ab;la;as,sb;NA;NA;da,tw,ni;11;2009;10;2010; 11;Brazil;São Paulo;BR-SP;Bauru;Instituto Lauro Souza Lima;-22,341389;-48,98306;gms; 559;21,20;1152
amp1759;1262;19;ab;tp,is;as,sb;NA;NA;da,tw,ni; 9;2009; 8;2010; 11;Brazil;São Paulo;BR-SP;Agudos;Fazenda São Benedito;-22,481389;-49,03556;gms; 659;20,61;1197
amp1760;1262;22;ab;tp,is;as,sb;NA;NA;da,tw,ni;10;2010; 9;2011; 11;Brazil;São Paulo;BR-SP;Agudos;Pesqueiro Toca do Peixe;-22,477222;-49,03778;gms; 659;20,61;1197
amp1761;1262;16;ab;tp,pp,la,sw;as,sb;NA;NA;da,tw,ni;11;2009;10;2010; 11;Brazil;São Paulo;BR-SP;Iacanga;Fazenda Pindorama;-21,979444;-49,03806;gms; 432;21,88;1146
amp1762;1262; 8;ab;tp,pp,sw,is;as,sb;NA;NA;da,tw,ni; 9;2009; 8;2010; 11;Brazil;São Paulo;BR-SP;Piratininga;Sitio Piratininga;-22,405556;-49,10361;gms; 502;21,60;1171
amp1763;1262;26;ab;tp,pp,la,sw;as,sb;NA;NA;da,tw,ni; 9;2009; 8;2010; 11;Brazil;São Paulo;BR-SP;Avaí;Fazenda Rio Batalha;-22,042778;-49,24972;gms; 426;21,78;1162
amp1764;1262;16;ab;tp,sw,is;as,sb;NA;NA;da,tw,ni;11;2011; 8;2012;  9;Brazil;São Paulo;BR-SP;Pederneiras;Reserva Legal do Horto Aimorés;-22,298611;-48,93389;gms; 546;21,23;1147
amp1765;1263;15;co;tp,pp,sw;as;NA;NA;da,tw,ni; 2;1984; 3;1985; 13;Brazil;São Paulo;BR-SP;Botucatu;Sítio Capivara;-22,753611;-48,36667;NA; 485;20,97;1264
amp1766;1263;19;co;tp,sp,pp;as;NA;NA;da,tw,ni; 2;1984; 3;1985; 13;Brazil;São Paulo;BR-SP;Botucatu;Fazenda Lageado;-22,858333;-48,43306;NA; 779;19,44;1321
amp1767;1264;18;co;tp;as;NA;NA;tw,ni;10;1992; 3;1995; 29;Brazil;São Paulo;BR-SP;Nova Itapirema;Distrito de Nova Aliança;-21,192222;-49,70861;gm; 420;22,42;1156
amp1768;1265;18;co;fo,la,sw,os;as,sb;pt;ae;mo,da,tw,ni;10;2006; 2;2009; 28;Brazil;São Paulo;BR-SP;Santo Antonio do Aracanguá;Fazenda Rancho Alegre;-20,926111;-50,34861;gms; 401;22,50;1184
amp1769;1265;21;co;fo,la,sw,os;as,sb;pt;ae;mo,da,tw,ni;10;2006; 2;2009; 28;Brazil;São Paulo;BR-SP;Macaubal;Fazenda Pauã;-20,742778;-49,92917;gms; 477;22,61;1206
amp1770;1265;22;co;fo,la,sw,os;as,sb;pt;ae;mo,da,tw,ni;10;2006; 2;2009; 28;Brazil;São Paulo;BR-SP;Pindorama;Estação Experimental de Pindorama;-21,220000;-48,91778;gms; 547;22,21;1253
amp1771;1265;25;co;fo,la,sw,os;as,sb;pt;ae;mo,da,tw,ni;10;2006; 2;2009; 28;Brazil;São Paulo;BR-SP;Sales;Fazenda Águas Claras;-21,404722;-49,50028;gms; 409;22,14;1176
amp1772;1265;24;co;fo,la,sw,os;as,sb;pt;ae;mo,da,tw,ni;10;2006; 2;2009; 28;Brazil;São Paulo;BR-SP;União Paulista;Fazenda Boa Vista;-20,921111;-49,92611;gms; 477;22,39;1181
amp1773;1265;21;co;fo,la,sw,os;as,sb;pt;ae;mo,da,tw,ni;10;2006; 2;2009; 28;Brazil;São Paulo;BR-SP;Palestina;Fazenda Boa Vista;-20,288333;-49,50028;gms; 478;23,29;1223
amp1774;1265;14;co;fo,la,sw,os;as,sb;pt;ae;mo,da,tw,ni;10;2006; 2;2009; 28;Brazil;São Paulo;BR-SP;Palestina;Fazenda Boa Vista;-20,321111;-49,50472;gms; 503;23,13;1231
amp1775;1265;14;co;fo,la,sw,os;as,sb;pt;ae;mo,da,tw,ni;10;2006; 2;2009; 28;Brazil;São Paulo;BR-SP;Matão;Fazenda Cambuhy;-21,620556;-48,53722;gms; 578;21,40;1292
amp1776;1265;21;co;fo,la,sw,os;as,sb;pt;ae;mo,da,tw,ni;10;2006; 2;2009; 28;Brazil;São Paulo;BR-SP;Bebedouro;Fazenda Córrego dos Bois;-20,885000;-48,54056;gms; 562;22,47;1329
amp1777;1265;15;co;fo,la,sw,os;as,sb;pt;ae;mo,da,tw,ni;10;2006; 2;2009; 28;Brazil;São Paulo;BR-SP;Barretos;Fazenda Floresta;-20,637222;-48,75167;gms; 564;22,70;1305
amp1778;1265;25;co;fo,la,sw,os;as,sb;pt;ae;mo,da,tw,ni;10;2006; 2;2009; 28;Brazil;São Paulo;BR-SP;Votuporanga;Fazenda Primavera;-20,514444;-50,08667;gms; 436;22,84;1209
amp1779;1265;23;co;fo,la,sw,os;as,sb;pt;ae;mo,da,tw,ni;10;2006; 2;2009; 28;Brazil;São Paulo;BR-SP;Taquaritinga;Fazenda Santa Lúcia;-21,402222;-48,68722;gms; 520;22,15;1277
amp1780;1265;22;co;fo,la,sw,os;as,sb;pt;ae;mo,da,tw,ni;10;2006; 2;2009; 28;Brazil;São Paulo;BR-SP;São João de Iracema;Fazenda São Francisco;-20,473611;-50,29333;gms; 373;22,89;1171
amp1781;1265;19;co;fo,la,sw,os;as,sb;pt;ae;mo,da,tw,ni;10;2006; 2;2009; 28;Brazil;São Paulo;BR-SP;Nova Granada;Fazenda São João;-20,543611;-49,24639;gms; 492;23,08;1256
amp1782;1265; 8;co;fo,la,sw,os;as,sb;pt;ae;mo,da,tw,ni;10;2006; 2;2009; 28;Brazil;São Paulo;BR-SP;Turmalina;Fazenda São João;-20,003611;-50,43389;gms; 450;22,73;1193
amp1783;1265;13;co;fo,la,sw,os;as,sb;pt;ae;mo,da,tw,ni;10;2006; 2;2009; 28;Brazil;São Paulo;BR-SP;Novo Horizonte;Fazenda Serrinha;-21,520833;-49,29472;gms; 429;22,02;1231
amp1784;1265; 9;co;fo,la,sw,os;as,sb;pt;ae;mo,da,tw,ni;10;2006; 2;2009; 28;Brazil;São Paulo;BR-SP;Planalto;Fazenda Taperão;-21,001389;-49,97389;gms; 422;22,53;1171
amp1785;1265;23;co;fo,la,sw,os;as,sb;pt;ae;mo,da,tw,ni;10;2006; 2;2009; 28;Brazil;São Paulo;BR-SP;Barretos;Fazenda Vista Bonita;-20,484722;-48,82250;gms; 476;23,20;1297
amp1786;1266;13;co;fo,tp,la,is;as,tr;NA;ae;tw,ni; 3;2009; 2;2010; 11;Brazil;São Paulo;BR-SP;São Carlos;Universidade Federal de São Carlos;-21,967778;-47,87083;gm; 868;19,60;1415
amp1787;1267;12;co;pp;as;NA;NA;da; 9;2003; 8;2004; 11;Brazil;São Paulo;BR-SP;Santa Fé do Sul;NA;-20,188889;-50,89639;gms; 393;22,64;1210
amp1788;1267; 9;co;pp;as;NA;NA;da; 9;2003; 8;2004; 11;Brazil;São Paulo;BR-SP;Santa Fé do Sul;NA;-20,184722;-50,89444;gms; 393;22,64;1210
amp1789;1267; 5;co;pp;as;NA;NA;da; 9;2003; 8;2004; 11;Brazil;São Paulo;BR-SP;Santa Fé do Sul;NA;-20,185556;-50,89056;gms; 405;22,56;1211
amp1790;1267; 7;co;pp;as;NA;NA;da; 9;2003; 8;2004; 11;Brazil;São Paulo;BR-SP;Santa Fé do Sul;NA;-20,185278;-50,89444;gms; 393;22,64;1210
amp1791;1267;11;co;pp;as;NA;NA;da; 9;2003; 8;2004; 11;Brazil;São Paulo;BR-SP;Santa Fé do Sul;NA;-20,178333;-50,89222;gms; 398;22,61;1215
amp1792;1267; 8;co;tp;as;NA;NA;da; 9;2003; 8;2004; 11;Brazil;São Paulo;BR-SP;Santa Fé do Sul;NA;-20,185278;-50,89361;gms; 393;22,64;1210
amp1793;1267; 5;co;tp;as;NA;NA;da; 9;2003; 8;2004; 11;Brazil;São Paulo;BR-SP;Santa Fé do Sul;NA;-20,184167;-50,89444;gms; 393;22,64;1210
amp1794;1267; 6;co;tp;as;NA;NA;da; 9;2003; 8;2004; 11;Brazil;São Paulo;BR-SP;Santa Fé do Sul;NA;-20,184167;-50,89444;gms; 393;22,64;1210
amp1795;1268;28;co;fo,tp,pp,la;as,sb;pt;NA;mo,da,tw,ni; 9;2005; 3;2007; 18;Brazil;São Paulo;BR-SP;Teodoro Sampaio;Parque Estadual Morro do Diabo;-22,544444;-52,29500;gms; 403;21,66;1170
amp1796;1269; 9;co;is;as,tr;NA;NA;da,tw,ni; 1;2007;NA;2011;NA;Brazil;São Paulo;BR-SP;Ubatuba;Parque Estadual da Serra do Mar - Núcleo Picinguaba;-23,354167;-44,76750;gms; 341;20,78;2341
amp1797;1269;11;co;is;as,tr;NA;NA;da,tw,ni; 1;2007;NA;2011;NA;Brazil;São Paulo;BR-SP;Ubatuba;Parque Estadual da Serra do Mar - Núcleo Picinguaba;-23,359444;-44,78417;gms; 150;21,77;2514
amp1798;1269;13;co;is;as,tr;NA;NA;da,tw,ni; 1;2007;NA;2011;NA;Brazil;São Paulo;BR-SP;Ubatuba;Parque Estadual da Serra do Mar - Núcleo Picinguaba;-23,361389;-44,78750;gms; 150;21,77;2514
amp1799;1269;13;co;is;as,tr;NA;NA;da,tw,ni; 1;2007;NA;2011;NA;Brazil;São Paulo;BR-SP;Ubatuba;Parque Estadual da Serra do Mar - Núcleo Picinguaba;-23,364722;-44,80056;gms; 287;21,03;2415
amp1800;1270;17;co;ll;qs;NA;NA;da;12;1997; 1;1998;  1;Brazil;São Paulo;BR-SP;Ilhabela;Ilha de São Sebastião;-23,862778;-45,32083;gm; 533;19,01;2395
amp1801;1271;29;ab;sp,la,is;as,sb;NA;NA;da,tw,ni;10;2005; 9;2006; 11;Brazil;São Paulo;BR-SP;Botucatu;Recanto Ecológico Sacae Watanabe;-22,992500;-48,50111;gms; 837;18,95;1297
amp1802;1272;21;co;tp,pp,la,sw;as;NA;NA;NA;12;2010;11;2011; 11;Brazil;São Paulo;BR-SP;Luís Antônio;Estação Ecológica de Jataí;-21,569722;-47,73528;gms; 633;21,32;1411
amp1803;1273;19;co;tp,pp,sw,ll,is,os,br;as;NA;ae;da,tw,ni; 4;2004;12;2006; 32;Brazil;São Paulo;BR-SP;São José do Barreiro;Fazenda Atibaia;-22,642778;-44,65667;gms; 540;20,46;1520
amp1804;1273;19;co;tp,pp,sw,ll,is,os,br;as;NA;ae;da,tw,ni; 5;2005;12;2006; 19;Brazil;São Paulo;BR-SP;São José do Barreiro;Pousada Recanto da Floresta;-22,718889;-44,61417;gms;1618;14,30;1796
amp1805;1274;11;ab;la;sb;NA;NA;tw,ni; 9;2004; 8;2005; 11;Brazil;São Paulo;BR-SP;Icém;NA;-20,366944;-49,25000;dd; 488;23,24;1272
amp1806;1274;13;ab;la;sb;NA;NA;tw,ni; 9;2004; 8;2005; 11;Brazil;São Paulo;BR-SP;Icém;NA;-20,363889;-49,19361;dd; 446;23,57;1271
amp1807;1274;10;ab;la;sb;NA;NA;tw,ni; 9;2004; 8;2005; 11;Brazil;São Paulo;BR-SP;Icém;NA;-20,375000;-49,27583;dd; 447;23,46;1252
amp1808;1274; 8;ab;la;sb;NA;NA;tw,ni; 9;2004; 8;2005; 11;Brazil;São Paulo;BR-SP;Icém;NA;-20,381389;-49,25167;dd; 468;23,35;1267
amp1809;1274; 7;ab;sw;sb;NA;NA;tw,ni; 9;2004; 8;2005; 11;Brazil;São Paulo;BR-SP;Icém;NA;-20,362778;-49,23639;dd; 460;23,43;1267
amp1810;1274; 7;ab;sw;sb;NA;NA;tw,ni; 9;2004; 8;2005; 11;Brazil;São Paulo;BR-SP;Icém;NA;-20,363889;-49,23833;dd; 460;23,43;1267
amp1811;1275;23;co;fo,tp,la;as,sb;NA;NA;tw,ni; 1;2010;12;2010; 11;Brazil;São Paulo;BR-SP;Ribeirão Grande;Fazenda Intermontes;-24,194167;-48,42306;gms; 863;17,54;1367
amp1812;1275;25;co;sw;as,sb;NA;NA;tw,ni; 1;2010;12;2010; 11;Brazil;São Paulo;BR-SP;Ribeirão Grande;Fazenda Intermontes;-24,199444;-48,43556;gms; 870;17,53;1365
amp1813;1276;13;co;pp,sw,is;as,sb;NA;NA;tw,ni; 8;2007; 7;2008; 11;Brazil;São Paulo;BR-SP;Botucatu;Recanto Ecológico Sacae Watanabe;-22,997500;-48,50472;gms; 837;18,95;1297
amp1814;1276; 8;co;pp,is;as,sb;NA;NA;tw,ni; 8;2007; 7;2008; 11;Brazil;São Paulo;BR-SP;Botucatu;Sítio Santo Antônio da Cascatinha;-22,896667;-48,48722;gms; 878;18,85;1326
amp1815;1277;21;co;fo,tp,la,is;as;NA;rr;tw,ni; 7;2001;11;2002; 16;Brazil;São Paulo;BR-SP;Rio Claro;Floresta Estadual “Edmundo Navarro de Andrade”;-22,411944;-47,52139;gm; 613;20,53;1255
amp1816;1278;14;ab;fo,is;as;pt;NA;mo,da,tw,ni; 2;2009; 2;2010; 12;Brazil;São Paulo;BR-SP;São Luiz do Paraitinga;NA;-23,260833;-45,31611;gms; 847;18,00;1496
amp1817;1279;53;co;NA;as;pt;ae;mo,da,tw,ni;11;2009; 3;2011; 16;Brazil;São Paulo;BR-SP;Santo André;Parque Natural Municipal Nascentes de Paranapiacaba;-23,775000;-46,29167;gms; 916;16,93;2412
amp1818;1280;15;co;la;as;NA;NA;da,tw,ni; 1;2003; 3;2004; 14;Brazil;São Paulo;BR-SP;Nova Itapirema;NA;-21,078056;-49,53889;gms; 468;22,42;1162
amp1819;1280;17;co;la;as;NA;NA;da,tw,ni; 1;2003; 3;2004; 14;Brazil;São Paulo;BR-SP;Nova Itapirema;NA;-21,075833;-49,53917;gms; 468;22,42;1162
amp1820;1280;18;co;la;as;NA;NA;da,tw,ni; 1;2003; 3;2004; 14;Brazil;São Paulo;BR-SP;Nova Itapirema;NA;-21,081111;-49,51917;gms; 459;22,51;1159
amp1821;1280;20;co;la;as;NA;NA;da,tw,ni; 1;2003; 3;2004; 14;Brazil;São Paulo;BR-SP;Nova Itapirema;NA;-21,073611;-49,51889;gms; 476;22,43;1160
amp1822;1280;20;co;tp;as;NA;NA;da,tw,ni; 1;2003; 3;2004; 14;Brazil;São Paulo;BR-SP;Nova Itapirema;NA;-21,077778;-49,53972;gms; 468;22,42;1162
amp1823;1280;19;co;tp;as;NA;NA;da,tw,ni; 1;2003; 3;2004; 14;Brazil;São Paulo;BR-SP;Nova Itapirema;NA;-21,078889;-49,53889;gms; 468;22,42;1162
amp1824;1280;18;co;tp;as;NA;NA;da,tw,ni; 1;2003; 3;2004; 14;Brazil;São Paulo;BR-SP;Nova Itapirema;NA;-21,073333;-49,51889;gms; 476;22,43;1160
amp1825;1280;13;co;sw;as;NA;NA;da,tw,ni; 1;2003; 3;2004; 14;Brazil;São Paulo;BR-SP;Nova Itapirema;NA;-21,074444;-49,52056;gms; 476;22,43;1160
amp1826;1280;11;co;os;as;NA;NA;da,tw,ni; 1;2003; 3;2004; 14;Brazil;São Paulo;BR-SP;Nova Itapirema;NA;-21,078611;-49,53917;gms; 468;22,42;1162
amp1827;1280;10;co;is;as;NA;NA;da,tw,ni; 1;2003; 3;2004; 14;Brazil;São Paulo;BR-SP;Nova Itapirema;NA;-21,074444;-49,52056;gms; 476;22,43;1160
amp1828;1281;18;co;NA;as;pt;NA;da,tw,ni; 3;2004; 8;2004;  5;Brazil;São Paulo;BR-SP;Santo André;Reserva Biológica de Paranapiacaba;-23,778889;-46,31083;utm; 801;17,58;2672
amp1829;1282;10;co;tp,re;as,sb,tr,qs;NA;NA;tw,ni;10;2005;10;2007; 24;Brazil;São Paulo;BR-SP;Cananéia;Parque Estadual da Ilha do Cardoso;-25,069167;-47,92139;utm;   9;22,35;2188
amp1830;1282;10;co;tp,re;as,sb,tr,qs;NA;NA;tw,ni;10;2005;10;2007; 24;Brazil;São Paulo;BR-SP;Cananéia;Parque Estadual da Ilha do Cardoso;-25,073611;-47,92472;utm;   9;22,35;2188
amp1831;1282; 7;co;fo,tp;as,sb,tr,qs;NA;NA;tw,ni;10;2005;10;2007; 24;Brazil;São Paulo;BR-SP;Cananéia;Parque Estadual da Ilha do Cardoso;-25,075278;-47,92556;utm;  15;22,31;2208
amp1832;1282;11;co;tp,re,br;as,sb,tr,qs;NA;NA;tw,ni;10;2005;10;2007; 24;Brazil;São Paulo;BR-SP;Cananéia;Parque Estadual da Ilha do Cardoso;-25,070556;-47,92333;utm;   9;22,35;2188
amp1833;1282; 4;co;pp,re;as,sb,tr,qs;NA;NA;tw,ni;10;2005;10;2007; 24;Brazil;São Paulo;BR-SP;Cananéia;Parque Estadual da Ilha do Cardoso;-25,070000;-47,91972;utm;   9;22,35;2188
amp1834;1282; 5;co;pp,re;as,sb,tr,qs;NA;NA;tw,ni;10;2005;10;2007; 24;Brazil;São Paulo;BR-SP;Cananéia;Parque Estadual da Ilha do Cardoso;-25,069722;-47,91972;utm;   9;22,35;2188
amp1835;1282; 4;co;fo,pp;as,sb,tr,qs;NA;NA;tw,ni;10;2005;10;2007; 24;Brazil;São Paulo;BR-SP;Cananéia;Parque Estadual da Ilha do Cardoso;-25,068889;-47,92167;utm;   9;22,35;2188
amp1836;1282; 5;co;re;as,sb,tr,qs;NA;NA;tw,ni;10;2005;10;2007; 24;Brazil;São Paulo;BR-SP;Cananéia;Parque Estadual da Ilha do Cardoso;-25,072778;-47,92389;utm;   9;22,35;2188
amp1837;1282; 8;co;re;as,sb,tr,qs;NA;NA;tw,ni;10;2005;10;2007; 24;Brazil;São Paulo;BR-SP;Cananéia;Parque Estadual da Ilha do Cardoso;-25,078333;-47,92611;utm;  15;22,31;2208
amp1838;1283; 2;co;fo,tp,pp,ll,is;as;NA;NA;NA; 7;2001;11;2003; 28;Brazil;São Paulo;BR-SP;Lorena;Fazenda Boa Esperança;-22,771111;-45,02972;gm; 594;20,87;1432
amp1839;1283;15;co;fo,tp,pp,ll,is;as;NA;NA;NA; 7;2001;11;2003; 28;Brazil;São Paulo;BR-SP;Sapucaí-Mirim;Fazenda Karacy;-22,858611;-45,86694;gm;1541;14,31;1781
amp1840;1283; 7;co;fo,tp,pp,ll,is;as;NA;NA;NA; 7;2001;11;2003; 28;Brazil;São Paulo;BR-SP;Igaratá;Fazenda Morro Azul;-23,133056;-46,13528;gm; 722;18,75;1415
